user_id,book_id_list
3873460,"269302,321790,451152,478937,478939,478942,479050,479086,479088,479147,479869,479877,479893,479900,479906,576676,1050021,1341184,1858824,8467358"
3874600,"167,317,37202,38734,99345,113710,315940,445703,510888,518639,693650,1076909,1361273,2145175,2149094,2167310,2274857,2424516,2563979,2578120,4420651,4563736"
3875440,"272375,316274,361725,424002,443473,450195,450689,543955,876143,1035814,1726761,1727705,1902534,2254913,2303346,2347744,2424516,2535057,2592020,7804328"
3875620,"34134,170357,218833,220899,310397,361725,420807,428685,567105,681470,822326,873230,1442680,2071831,2101235,2390160,2770245,2770246,2856193,5220724"
3876280,"4032,4902,8369,21324,37177,113763,321668,361725,433856,485757,573666,800684,822326,1931718,2145175,2372666,2390160,2578599,4268815,4308151"
3876691,"6892,181062,186343,316274,446229,536767,617270,655738,804370,1345763,1881620,2145261,2183690,2214811,2286863,2287749,2318816,2339767,2573241,3113920"
3884341,"6892,220899,306238,420807,428685,446229,473795,506788,901302,1353512,1653700,1769545,2071831,2231328,2297476,2372666,2534924,5143300,6609733,8467358"
3886021,"306238,308364,316274,389215,437626,463212,531001,531550,536767,1035814,1118435,1350395,1593487,1720918,1769545,2071831,2486212,2534924,5654155,6841975"
3889150,"8369,428685,438783,625734,716862,971769,1462299,1984722,2042862,2186305,2194359,2231328,2347744,2352976,2534924,2592020,2614362,2759493,2854582,2854876"
3892261,"2107,11623,253112,269511,321374,464713,465235,480079,506810,557120,873122,1000384,1058094,1326165,2024551,2272367,2301271,2480588,2577789,2578149,3138100,3984061,4016053,4199896,8336450"
3893860,"28302,485757,567105,610508,1769545,1785776,1918727,2077927,2254913,2294752,2295424,2300795,2309527,2318816,2347744,2368374,2377697,2527069,2752302,3113920"
3894151,"145975,490598,532060,1814735,1858824,2232342,2236323,2338826,2349515,2359390,2441836,2454485,2574620,2580594,2600001,2770245,2770246,2871859,3113920,5220724"
3900181,"104148,165448,166554,305235,305413,430750,477978,505834,614887,634493,886017,886105,988396,1249436,1281959,1360858,1609097,1796985,1856383,2231328,2324755,2451732,2533369,2534924,2600001,2883649,2883682,3214291,3770350,5232004,5460646,5820901,5820904"
3900781,"317,6034,10480,420807,446229,693650,828221,868392,1229855,1739899,1798025,2019613,2135525,2209477,2295424,2347744,2407015,2925658,2993401,6017890"
3901891,"6892,25357,166554,306238,420807,446229,454134,473795,531001,625734,867246,1360858,1918727,1947821,2077927,2300795,2347744,2452390,2459218,2470824"
3902551,"34134,103890,170357,253112,315096,460012,485757,625734,681470,722880,971769,1035814,1118435,1310304,1360858,1785776,1902534,2077927,2356900,2466103"
3902590,"17666,118483,181062,191182,269292,272223,415644,434232,521206,566937,567726,702859,879036,1260124,1681632,1818485,1881620,1975031,2232342,2247484,2334112,2530612"
3903070,"140,175,6034,21296,24275,99793,310452,356398,451458,463172,1306020,1314794,1762704,2204533,2260524,2575023,2601188,4286965,4357555,4552675,4775509,5074951"
3903640,"31099,229382,306902,317337,375088,409522,420807,449150,502443,709075,1106565,1552742,1876718,1892581,1918003,1932068,2064749,2286863,2324419,2368008,2369984,2371625,2379463,2391766,2463719,2548843,2600546,2651596,2878855,2955490,3174526,3465649,4019920,4177156,4421068,4421446,4552675,4616296"
3912640,"197848,620361,1128716,1360858,1902534,2077927,2145939,2295424,2459218,2587281,2759493,2879581,3534874,4576630,4637704,4715851,4740160,4792885,4874203,5222782"
3913081,"715,6222,8369,190497,305091,364144,473795,476483,481572,1074594,1273942,1385630,2254913,2337496,2347744,2349719,2356900,2541759,2576859,2600001"
3913201,"23204,166554,361725,453925,458860,463181,1046376,1101948,1350395,1545820,1653700,1829928,1858824,2142446,2186305,2231328,2287671,2287749,2580687,7804328"
3913621,"4902,126927,311412,473795,485757,490598,531550,536767,1037723,1046376,1074594,1679042,1785776,1856383,2140860,2356900,2372666,5091442,6609733,7231942"
3914971,"584,5041,17215,18790,25357,36960,313033,406727,468534,545784,867246,971053,1234013,1300860,1720918,1848808,1876718,1942541,2146679,2152766,2294752,2571283,2610570,3276232,3534874,4210483,4335370,4421071"
3916441,"8369,34134,361725,420807,428685,434096,454134,490598,567105,625734,1035814,1068877,1101948,1345763,1350395,2019613,2295424,2352976,8390237,8467358"
3917830,"6892,35994,272375,399718,428685,487590,675671,1034276,1198534,1268532,1339452,1609097,1895551,1902534,2258898,2351682,2448177,2460999,3593485,4268815"
3918490,"20,28302,30117,321553,420807,438876,454134,473795,567105,625734,681470,1037723,1074594,1101948,1117462,1122607,2214808,2231328,2485599,7804328"
3921031,"6892,196603,408241,541293,681470,716862,896295,1074594,1612347,1726761,1769545,1856383,1858824,2063088,2186305,2254913,2303346,2603120,4210483,8467358"
3921871,"3026,8369,446229,899144,1118435,1360858,1798025,1858824,2214811,2286863,2347744,2351675,2407015,2473078,2485599,2486212,2525634,2599851,3113920,4822768"
3923431,"5428,19469,23204,27661,199275,254151,308364,361725,402609,458860,496186,567105,1101948,1325810,1609097,1742492,1858824,1876718,2614362,7804328"
3923881,"317,10480,17433,126927,196603,383348,463172,531550,1165423,1796985,1892427,2204362,2286863,2411035,2463719,2575076,2576853,2600001,2694951,4272124,4315660,4370989,4684906,6299686,6555745"
3924250,"466174,672664,688955,1117823,1200966,1747977,1780237,1833975,2011795,2131332,2468715,2469397,2473276,2486500,2522356,2579670,2759493,3897943,4018180,4230880,4742287,4885036,5014516,5022865,5083609,5134795,5146285"
3925570,"28302,166554,170357,321553,463140,473795,681470,716862,998313,1266045,1325745,1703909,1785776,1799031,1828235,1856383,2101235,2309527,2424516,2463590"
3928321,"9228,14963,191801,211217,248101,392014,424004,453925,465804,525259,531001,532035,536767,625734,710535,1121649,1130783,1350395,1402747,1545820,1780022,1918727,2069483,2142446,2186305,2219849,2229234,2231328,2314540,2315470,2347744,2693031,3113920,3805582,4700878,5260342,5339530,7804328"
3929740,"3405,3481,305091,420807,466560,545784,716862,722880,1035814,1720918,1895551,2077927,2129220,2231328,2249365,2254913,2294752,2303346,2347744,2348085"
3930700,"6034,305091,306238,479190,535707,625734,1210137,1266045,1295449,1383813,1612347,2186305,2214811,2372666,2379664,2420390,2424516,2473507,2599190,2600001"
3931501,"4902,165281,168663,221414,307371,316274,326312,383348,389215,446229,459282,461591,463181,490598,572338,868187,873122,1326209,1796985,2145792,2167310,2172837,2185928,2186305,2188578,2199499,2286863,2321956,2331155,2453480,2525634,2573241,2576854,2599190,3113920,4210483,4251067,4692691,5103511,5563660,6278314"
3931540,"10480,28302,37177,39248,113763,306238,311412,319987,361725,389215,446229,476483,532060,573666,1101948,1273942,1593466,2372666,2614362,7804328"
3932530,"6892,8369,272375,316274,388651,449274,568079,572338,620361,625734,674043,800684,877858,1785776,2186305,2388640,2388641,2388642,3534874,5679028"
3936970,"317,6034,254097,657318,840500,2180196,2286120,2370751,2458413,2483041,2525634,2573241,2599190,2759493,3270430,4137295,4296016,4421068,4435171,4698859"
3942160,"2839,5228,8369,16215,25345,33078,306356,311607,405157,443570,527939,650718,822326,971586,1835166,2337097,2478310,2526616,2893633,3703549,4390105"
3943861,"126145,188566,286907,487199,504741,822326,840034,997985,1207680,1350395,1803048,2254094,2354889,2374000,2575023,2600883,3174526,3465649,3982099,4241299,5231413"
3945211,"681470,716862,722880,840500,1360858,1769545,2019613,2180196,2225251,2229477,2251771,2274394,2286120,2327370,2351675,2458413,2534924,2759493,2854876,3756346"
3947710,"2107,12466,232593,431692,443649,452195,460012,490598,646812,1056685,1240625,1253002,1593487,2178756,2186305,2213982,2485599,2610570,5260342,6122593"
3948730,"840500,1281957,1380964,1892427,2054930,2180196,2226664,2229477,2251771,2286120,2302042,2332590,2469397,2599190,2603226,2759493,2854876,2897911,3788734,3862957"
3949351,"173943,261768,1108446,2186305,2406341,2452390,2475837,2485973,2610492,2927092,2993401,3120577,3190045,4000351,4137295,4163893,4407652,4528615,4574299,4603795"
3951820,"97147,308364,321282,434096,485757,840500,1037723,1118435,1121649,2050892,2077927,2180196,2286120,2303346,2341532,2347744,2448177,2573578,2580687,2695954"
3960331,"23204,108261,197849,206553,319042,364144,389215,531001,610015,727286,1249436,1287531,1382400,1704539,1757592,1902534,1904716,1932068,2131294,2142446,2287749,2532785,2599062,2610570,2870632,4755433,4834366"
3960511,"6892,25357,166554,213395,296368,535707,716862,1118435,1769545,1918727,2141878,2214808,2254913,2303346,2347744,2388640,2388641,2388642,2485599,4210483"
3960670,"233478,305091,311412,449234,610015,1101948,1653700,1786158,1902534,1960625,2233529,2234156,2248720,2371874,2448177,2476278,2610570,2866666,6073047,7804328"
3966571,"18628,25357,111546,117369,168799,212216,220837,312747,316034,382398,431692,463181,463212,469605,479190,500508,659340,670929,822326,828838,850070,1046376,1117809,1819867,2254268,2259490,2462785,2770245,2770246,3758968,5220724,6578959"
3969490,"23204,361725,420807,458860,531001,1101948,1118435,1757592,2186305,2273687,2351675,2368983,2381753,2541287,2575023,2580180,3465649,3720946,4756027,7804328"
3970861,"6034,8369,181149,361725,473795,531001,536767,614887,671011,1035814,1037723,1612347,1769545,1798025,1932068,2062812,2186305,3756355,4380253,5143300"
3971341,"10480,361725,486698,541289,836077,878086,1726761,1753058,2019613,2054930,2195786,2444108,2463962,2590188,2606101,2854876,2855431,2886694,3156268,4890601"
3974050,"167,313,317,4902,10480,28625,98359,99345,166554,221716,221843,243319,248764,261768,269313,276884,308364,434864,436461,438811,479190,532060,1305562,1523288,1753316,1786158,1799746,1836702,1952638,2079249,2145175,2149094,2167310,2185068,2252044,2285402,2318816,2342822,2460379,2544442,2546919,3000505,3776857,4177156,4293295,4300666,4640554"
3976300,"102676,173066,207807,218833,304786,312988,322950,442225,476801,531347,566887,567105,714656,1121649,1609097,1723780,1856383,1856623,1905391,2131332,2214811,2286863,2334458,2369581,2370019,2428706,2525634,2531639,2539301,2595458,2867467,3113920,8467358"
3978010,"33078,253112,451571,463181,473795,614887,1062586,1098284,1781259,2221710,2229234,2236294,2286863,2347744,2388641,2485599,2530522,2599190,3838666,4633402"
3980791,"584,27661,36960,199275,402609,408094,545784,1017854,1310607,1721263,1742492,1787622,1848808,2200876,2324540,2759493,3108277,3754960,3859756,3952744"
3987340,"117509,272375,490598,625734,998313,1074594,1313987,2186305,2199288,2209477,2260524,2286863,2303346,2424516,2486212,2579670,2599190,4570090,4588819,4597144"
3989191,"196603,657318,834897,997663,2376153,2463604,2521962,2587259,2604418,2905483,2927092,4230832,4286965,4287019,4311001,4399399,4417174,4596061,4697119,4884406,4887337,5020540,5069140,5075311,5098864,5134171,5138731"
3991570,"123258,308141,492915,501212,617505,845011,1071448,1281957,1336574,1810758,2470819,2712011,2759493,2854876,2959600,3001504,3122965,3862975,3863155,4119970,4177156,4268815,4361335,4392391,4394341,4570144,4729822"
3991591,"317,23204,33078,103890,104900,181149,218833,361725,681470,709075,716862,1035814,1653700,1956726,2297476,2463719,2580687,5143300,6609733,7804328"
3996610,"6892,11936,145975,272375,634493,716862,1832163,1870974,2229477,2236294,2240355,2351675,2370751,2448177,2473507,2599190,2600001,2854876,4421068,4528741"
3997060,"98438,149611,166647,230879,285265,309002,310723,318498,390382,438765,442133,460012,473795,484999,494525,623494,693711,848367,851086,852011,852014,852597,852599,877950,879855,1093633,1304930,1552735,1557388,1610895,2145791,2229077,2233761,2256927,2428783,2525328,3169963,4317214,4370920,5168215,5231233"
3999931,"27691,122106,181225,197697,206553,233547,271256,309512,409091,424004,426128,484817,707285,727286,961604,988536,1100675,1229730,1364263,1549313,1638365,1726860,2133807,2150379,2191630,2303477,2356541,2365205,2370362,2405353,2577455,2599190,2600001,2607181,2855320,2871904,2878405,2884912,3693166,3814018"
4010281,"28060,117780,166968,188507,197360,306445,306663,308192,465968,481783,537329,634493,681470,692986,800684,839851,901499,1373988,1479211,1702324,1716312,1725931,1726333,1780237,1856623,1895548,1913793,1952516,2141951,2142988,2142994,2145210,2145258,2186189,2219880,2230092,2230685,2254913,2290872,2291710,2348137,2368008,2388640,2390842,2436605,2446042,2532745,2576859,2986195,3723034,3727708,3756355,3786418,4102147,4528741,4570090"
4010380,"451302,489310,673816,704870,1108232,1202260,1244038,1271281,1281470,1344333,1376971,1380904,1421360,1738273,1807543,1818673,1930385,1991540,2050873,2144977,2167325,2209275,2249954,2258044,2261192,2284141,2339737,2370303,2410729,2448601,2528112,2573385,2590205,2597789,2687210,2853154,3170101,3499219,4600795,5492752,7802540"
4015531,"8369,117992,434096,625273,990277,1049002,1123448,1376065,1421548,1726761,1758666,1796985,1812070,1862878,2113216,2141951,2146606,2216001,2409137,2603536,3155167,3758968,4268962,4783621"
4017301,"715,8369,25357,30117,33078,170860,473795,476483,620361,709075,722880,828221,1798025,2214808,2231328,2300795,2406181,2424516,2572682,4683112"
4019101,"20,715,25357,33078,186099,200487,205492,279830,305091,306238,473795,610307,715032,1858824,2368325,2424257,2877898,5055949,7739588,7804328"
4023421,"4075,6892,25357,166554,531001,722880,1121649,1350395,1653700,1726761,1856383,2144938,2145341,2339680,2424516,3758968,5256427,6609733,7804328,8467358"
4026730,"103855,272375,392527,443473,473795,625734,959276,1113599,1350395,1357735,1798025,1835656,1856383,2300795,2603306,3276232,3462037,3915607,4236628,6107404"
4028770,"1079,18628,31099,170357,212216,220837,316274,361725,389215,395324,535707,551368,800684,826458,1757592,2259490,2485599,3756355,5220724,8467358"
4034890,"21324,37177,103890,113763,438783,459282,573666,680107,705473,722880,971769,1350395,1858824,2186305,2286863,2295424,2349719,2452390,2587281,2614362"
4035931,"176176,315049,316274,324035,458071,484825,718847,718856,727530,772639,1241394,1276914,2172837,2237573,2317059,2358878,2421496,2427627,2448583,2456162,2598666,2695013,2696690,2881816,3006349,3006352,3129403,3444313,3748018,3900424,4214209,4277818,4871848,5187496"
4037461,"6892,196603,485757,490598,867246,1037723,1046376,1350395,1918727,1947821,2077927,2214808,2286863,2287749,2300795,2465924,2523793,2599190,4233130,7228831"
4042231,"139,166,167,317,6034,10480,17433,28302,39946,98359,215689,269292,310604,428685,828221,1727705,2037062,2146679,2433051,2541759"
4045351,"39224,196603,396037,454134,478706,496057,569925,700514,846076,852291,925731,1009164,1121649,1150933,1354194,1363237,1379196,1469286,1725442,1737221,1817250,1930294,2041919,2102324,2198457,2341451,2380087,2382555,2419056,2424823,2439955,2441913,2443326,2467103,2580021,2590911,2864197,3110293,3116707,3207682,3759658,3770299,3862258,3917047,4044283,4122250,4300480,4647682,4741888"
4051450,"840500,1892427,2019613,2083744,2180196,2195786,2204362,2215170,2256416,2286120,2335486,2409026,2458413,2468715,2469397,2555490,2693979,2854909,2930800,2984215,2990815,2993401,3095038,3459604,3745504,3839527,3848248,3893974,4000351,4369573,4398748,4421068,4528615,4835677"
4052251,"10480,21324,37177,99793,103890,181149,261768,281917,573666,681470,722880,822326,828221,1035814,2454485,2458413,2599190,4647220,5094814,8467358"
4053091,"15819,172731,270462,270772,390313,425282,516147,518786,569479,703942,719748,765277,834897,1036376,1097751,1117823,1121448,1315778,1338004,1554283,1820546,1856744,2107845,2171304,2369984,2373399,2391589,2526054,2540930,2540931,2555490,2575859,2712011,2880550,2893579,2934523,2993446,2993449,2993452,3459604,3778957,3808129,3835351,3835405,4137295,4164553,4268824,4268950,4293295,4296223,4296256,4304347,4563736,4574308,4637704,4741048,5075125,5992732,6555745"
4056790,"6071,220899,307596,470044,868392,1092152,1353581,1688989,1751664,1820058,2032797,2145383,2232738,2235471,2235474,2284844,2424516,2520464,2526715,6662923"
4059430,"28302,131521,166554,269292,317002,403349,425625,441424,611752,1192034,1254076,1314794,1344221,1751584,2189272,2317717,2340657,4018588,4146889,4177156"
4059520,"11936,209612,311022,395324,634493,709075,828221,1121649,1836702,2178756,2247538,2295424,2300795,2424516,2454485,2454853,2473507,2600001,4250419,4300666"
4059541,"166554,308364,389215,434096,446229,454134,1037723,1118435,1653700,1769545,1856383,1858824,1902534,2042862,2077927,2525634,2534924,3912373,4155352,4578487"
4075150,"6664,15088,17433,98359,99345,99793,173943,212216,244921,304786,307422,451458,661567,826458,1121649,2197478,2259490,2347744,2429121,2443326,2463590,4300480"
4075981,"1281957,1323588,1380964,1892427,2054930,2180196,2286120,2295424,2302042,2344254,2406341,2469397,2555490,2610492,2759493,2854876,3075511,3839527,3848248,3893974"
4082350,"127122,437364,2149567,2274589,2409859,2429923,2430403,2452307,2550055,2555490,2596624,2604995,2693031,2713521,2854909,2984215,3106573,3778957,3996130,4021834,4286965,4642516,4644349,4705573,5045830,5128621,6017890"
4087240,"25357,306238,420807,481572,484504,675671,681470,841490,1035814,1037723,1074594,1121649,1350395,1355402,1720918,2209477,2349719,2358078,2473276,4414675"
4092901,"218833,310521,452636,546793,830390,1229855,1350519,1353337,1902534,2184573,2303346,2410040,2551240,2640066,2843947,2866711,3002926,3088342,3144454,3247996,3753439,3754666,3871210,3879835,3879838,4127287,4287193,4583911,4763842"
4095601,"2166166,2225251,2274394,2295641,2325229,2325236,2325241,2325250,2325253,2354089,2354091,2458413,2466638,2534990,2575459,2575462,2575464,2948245,2976871,3207244,3229180,3329086,3469276,3695443,3722791,3915193,4101985,4582951"
4104160,"126927,314436,420807,441053,452668,473310,473795,481957,486630,490598,499591,531001,553386,698461,722880,1101948,1197040,2759493,2854876,3004879"
4104721,"103890,181149,210083,305091,454134,463181,490598,681470,716862,720618,1074594,1121649,1785776,2209477,2286863,2294752,2300795,2356900,2485599,3095038"
4110940,"2705,148106,306760,320322,327814,491510,531550,573691,691374,853288,931342,998313,1049815,1785776,2019613,2054930,2077927,2180196,2277015,2592020"
4115551,"1079,11763,11764,200343,253112,272375,409091,420807,1035814,1046376,1769545,2214808,2300795,2347744,2388642,2390160,2473996,3534874,3990535,6841975"
4142620,"4032,4902,103890,126927,306238,311412,438783,625734,971769,1046376,1121649,1345763,1679042,2077927,2372666,2534924,2592020,2614362,3876811,8467358"
4147381,"181149,272375,420807,428685,681470,716862,1856383,2070550,2083741,2273687,2302042,2303346,2352976,2448177,2571722,2897563,4173142,4210483,4874203,5014516"
4148620,"10480,323176,392573,446229,485757,531550,709075,1074594,1138528,1609097,1612347,1727705,1785776,1806413,1806628,2178756,2186305,2229477,2485599,5143300"
4155481,"125912,680199,841243,1198666,1235992,1253498,1788424,2296616,2334114,2351683,2388300,2407476,2429186,2436572,2464496,2470824,2486596,2573386,3499174,3796642,3893974,4421068"
4156720,"96964,541950,551788,822326,954296,1155057,1817252,2050695,2291653,2372145,2448177,2759493,2808394,2854876,2993401,3893974,4812742,4812754,4812760,5075125"
4158550,"8369,23204,28638,28639,28901,230810,248926,251144,284782,305091,324257,389215,450689,464534,822326,1720302,1720918,2249460,2249668,2286863,2390160,2521510,3441835,5731036"
4170310,"126927,166884,214961,221479,227736,261767,261771,305876,317008,446229,556903,689461,765267,1239169,1300860,1380964,1785776,1826777,2050695,2106821,2131332,2145207,2229477,2232690,2314540,2348085,2349719,2365720,2368420,2374653,2486576,2571359,2864014,2870632,2972212,2989726,4421068,4697119,4884406,6841975"
4171021,"8378,23204,101441,103890,473795,490598,531001,625734,1068877,1325745,1385630,1612347,1757592,1871075,2303346,2347744,2349719,2356900,2473507,7804328"
4172620,"1079,18628,30117,128437,220837,281427,315793,576815,886017,886105,917738,988396,992104,2088040,2279417,2295424,2424257,2444431,2477640,2525028,2527069,2575023,2580200,2770245,2770246,2930398,3174526,3465649,4127287,4148833,4667986,4674079"
4173691,"5228,273772,389215,621392,683553,1292123,1295449,1326165,1578832,1752011,1753284,1764306,2286847,2402696,2576544,2577804,2590483,2770245,2770246,4210483"
4174660,"6892,178827,454134,671011,870447,1104854,1251556,1360858,1892427,2019613,2189592,2204362,2291653,2311735,2365455,2409026,2469397,3442753,4528615,5028514"
4193281,"272375,840500,1892427,2019613,2180196,2195786,2214808,2229477,2251771,2274394,2286120,2327370,2332590,2458413,2469397,2494167,2759493,2854876,3862957,8467358"
4209850,"4902,10480,308364,420807,438835,451571,460012,462365,463181,464534,466560,479190,625273,659340,828838,986361,1000374,1046376,1068877,1074594,1254859,1270359,1321200,1352954,1567449,1593466,1609097,2019613,2077927,2178756,2195786,2216005,2216349,2249460,2286863,2316721,2350673,2356900,2366542,2372666,2449664,2473996,2574620,2770245,2828299,3756355,4007545,7228831"
4228921,"312662,314518,317927,324710,325830,432462,446902,447797,462099,481806,511782,528324,828221,879766,1434054,2190165,2220445,2444901,2590950,2766126,3806296,3959371,4002865,4129084,4749727,4765387,5020432,5035228,5068744,5193817"
4231081,"145975,196603,306238,361725,450252,459282,873230,1037723,1101948,1231889,1359287,1612347,1785776,1947821,2019613,2149567,2169237,2195786,2301657,2323389,2470824,2580688,2993401,3001768,3442753,4370989,4421068,4669690,5143201"
4234021,"8369,165307,316274,389215,463181,550487,602363,684218,1278290,1350395,1612347,1902534,2145900,2214808,2232342,2348382,2356546,2434249,2855779,4741243"
4237360,"321323,361725,505834,971769,996402,1101948,1323588,2080392,2180196,2251771,2260642,2286120,2303346,2332590,2356900,2574955,2759493,2855425,3001768,4435171"
4245340,"27661,36960,199275,361725,408094,434096,454134,545784,1101948,1742492,1769545,1858824,1876718,2180196,2195786,2286120,2303346,2347744,2448177,2458413"
4248970,"196603,1202092,1957553,2077927,2139462,2251427,2285934,2301271,2351675,2463719,2473078,2534924,2571359,3138100,3444604,4182373,4528741,4552675,4564129,5095723"
4249330,"6034,6892,23204,253112,316274,458860,681470,828221,1035814,1726761,1753284,2142446,2424516,2580687,2770245,4564129,5143300,5220724,7804328,8467358"
4252441,"446603,473664,488912,513403,560955,791790,870559,883079,1000890,1229855,1265569,1371544,1379172,1726407,2347597,2428776,2475837,2499151,2499205,2548346,2759493,2854876,2897701,2930800,2958385,2989726,2990815,3061525,3138307,3207685,3233776,3262348,3459604,3534970,3614170,3778957,3848248,3982327,3991219,4126753,4134889,4197457,4268950,4311001,4312723,4349935,4390093,4528615,4535863,4611985,4627999,4727551,4798027"
4264771,"181004,201262,221096,239199,314682,315275,424002,529168,1930356,2113879,2388640,2437237,2485642,2532419,2580594,2883814,3182068,3797050,3814018,4025413,4690564,4772044"
4265671,"23204,78643,535707,1101948,1350395,1362338,2231328,2316452,2348471,2369987,2443673,2580687,2854555,2864452,2879581,4296223,4296253,4629289,5141644,7804328"
4268200,"289257,305091,312944,357681,383348,434487,438402,460023,840500,1106565,1121649,1229730,1281765,1348485,1552701,1742471,1747977,2186305,2195786,2195789,2318816,2347744,2351675,2365533,2378781,2379471,3220207,3727522,4268824,4268950,4300483,4341919,4421068,6146872"
4272190,"6222,17433,21296,39946,99345,113462,173943,305709,310604,315223,451748,869754,971586,1100906,1227904,1281470,1326209,1510247,1825964,1897536,1952638,1952676,1966851,2111312,2118016,2118020,2196814,2333964,2334114,2336672,2338877,2338881,2365758,2379664,2404727,2420909,2435459,2467871,2467874,2467876,2467878,2473917,2475237,2485642,2573241,2587276,2590191,2855779,3808225,3895942,4574380,7802540"
4273420,"18628,186099,212216,220837,305091,361725,531001,716862,1266045,1705386,1930356,2212806,2388640,2388641,2388642,2532419,3182068,3534874,5220724,7804328"
4277440,"6892,8369,103890,145975,305091,308364,420807,428685,433856,490598,625734,716862,1037723,1098150,2214811,2525634,2573241,2592020,3113920,4552675"
4281931,"103890,126927,420807,445649,828221,1037723,1046376,1121649,1215939,1679042,1726761,1785776,2229198,2231328,2254913,2372666,2455940,2463719,2599190,3113920"
4283980,"23204,98359,180632,382933,458860,531001,840500,1150933,1239169,1281957,1281959,1593466,1762258,1769545,1799161,2180196,2356900,2580687,2599190,7804328"
4293190,"186099,308364,428685,454134,501895,531001,625734,962437,962441,1037723,1281957,1842817,2019613,2195786,2229477,2444059,2469397,2555490,2599190,4137295"
4301401,"10480,36960,126927,308364,361725,402609,532060,545784,573666,625734,709075,868187,1037723,1074594,1848808,2145175,2149094,2167310,2186305,2303346"
4303450,"4902,21324,28302,181149,272375,311412,420807,454134,485757,1046376,1118435,1679042,1679052,1769545,2209477,2231328,2286863,2372666,3156268,5108425"
4305481,"254097,454134,840500,1281957,1828000,2083741,2083744,2178538,2180196,2229477,2251771,2286120,2332590,2469397,2603226,2759493,2854876,3893974,3913870,4134889"
4305511,"18790,625273,625734,811226,1194124,1240867,1270359,1812070,1871112,1918727,1947821,2141878,2141951,2214808,2216349,2300795,2465924,2473996,2575827,2600478"
4306960,"4902,163489,253112,272375,312316,460012,567105,667128,681470,716862,1074594,1350395,1726761,1769545,2145758,2186305,2254913,2274790,2347744,4210483"
4311091,"715,10480,272375,305091,428685,531550,538999,681470,828221,971769,1229855,2101235,2300795,2356900,2424516,2467499,2473507,2599190,4210483,8467358"
4320640,"28302,272375,420807,680199,2019613,2113055,2225251,2233849,2235471,2274394,2286863,2327370,2352433,2427627,2469397,2534924,4387630,4740160,4782202,4887496"
4321411,"317,103973,473795,1233773,1268886,1268888,1350395,1379198,1892505,2190935,2279990,2347744,2351675,2370782,2476089,2486212,2588321,5075707,5189281,5233441"
4322800,"15148,23204,34134,101441,126927,170357,361725,443466,443473,449099,463212,465804,531001,1726761,2193125,2288708,2297476,2314540,2365398,7804328"
4325911,"272375,531001,625734,663280,722880,859161,1757592,2356900,2448177,2473507,2485599,2547698,2970070,2970082,3472987,3693250,4387447,4452286,4603795,4627999"
4331761,"530,8369,10480,11623,23204,183248,221406,253112,305775,316027,364144,435501,436172,443298,443473,454519,479190,531001,666498,681470,722880,840424,850070,878771,1215868,1323687,1326165,1376128,1609097,1627732,1753357,1755484,1769543,2071831,2186305,2229477,2231328,2287749,2309327,2325197,2356647,2372666,2378780,2424516,2499124,2526042,2532745,2535453,2589607,2605135,2692903,3113920,3174526,3472987,3859123,3999805,4018180,4173265,4400638,4421068,4709158,4715851,6609733"
4334320,"610508,719748,1350395,1552732,2229477,2251771,2295424,2300795,2303346,2352976,2364305,2449217,2485599,2531716,2534924,2592020,2759493,2854876,4268815,4552681"
4334701,"196603,446229,716862,840500,1281957,1823913,2180196,2209477,2229477,2251771,2310192,2332590,2407015,2469397,2486212,2592020,2599190,2759493,2854876,4421068"
4335940,"35842,173299,198804,261419,312896,315683,320326,321720,432720,433245,449550,468735,468999,470655,476683,487367,501205,548744,827324,1120962,5029426,5075707"
4336501,"8378,103890,222222,306238,840500,1716389,1902543,2180196,2186305,2188687,2229477,2251771,2286120,2287749,2295424,2332590,2458572,2759493,2854876,4684864"
4337071,"4902,9702,253112,305709,463181,473795,484845,485757,1037723,1046376,1285422,1350395,1363973,1769545,2141893,2172837,2234134,2240065,2317613,3182068"
4337551,"11936,103890,254097,272375,477544,531550,610508,1253498,1378218,2184833,2204066,2229477,2251771,2370751,2373061,2587259,2600001,2854876,3999805,4812781"
4338451,"5428,109613,290414,321323,395324,428685,431081,443493,461386,478660,531001,531550,554183,692537,1978750,2088040,2195786,2215214,2240355,2291653,2316452,2356563,2382658,2409026,2525634,2595489,2605502,2683142,2864014,2959600,2989726,3442753,3534970,3730834,3843613,3913870,4160818,4164553,4283320,4315777,4399000,4621750,4741888,4763704"
4340620,"3026,103890,272375,305091,454134,618353,1074594,2077927,2303346,2349719,2531716,4308151,4394341,4554631,4558900,4621738,4627963,4715851,4809388,5143300"
4342081,"181149,311412,438783,460012,463181,473795,490598,681470,716862,971769,1035814,1074594,1679042,1806628,2209477,2294752,2344515,2580687,2592020,5143300"
4342531,"169,256362,325128,380247,432800,446229,449099,449377,461511,482087,547079,850574,866620,868624,872655,873122,995369,1074422,1304930,1362837,1769543,1819870,2198457,2252044,2284844,2331155,2337097,2358078,2375739,2460999,2521904,2528108,2537878,2546919,2571762,2694951,2695962,2873461,2912614,2920180,3075592,3116707,3207610,3893974,3963973,4370989,4396351,4688191,4802869,8467358"
4347550,"113135,126927,305091,361725,420807,428685,454134,569925,625734,722880,1098150,1304162,1350395,1828000,2248252,2261085,2295424,2486212,2499124,4000258"
